Letter,Gene_ID,Gene_Name,GO_ID,GO_Namespace,GO_Name,GOF,a,b,c,d,Pvalue,Adjusted_Pvalue,Enrichment_Score,GO_Level,GO_Children,GSEA_MSigDB,NCBI_Entrez
C,947,CD34,GO:0005819,cellular_component,spindle,,15,29,206,29814,1.1642386766469684e-21,1.1642386766469684e-21,48.202219575919536,5,2,0,0
Y,4904,YBX1,GO:0005488,molecular_function,binding,,74,179,2503,27308,1.211964590914019e-21,1.211964590914019e-21,48.16204428107209,1,52,0,0
M,10232,MSLN,GO:0040007,biological_process,growth,,111,1130,5436,23387,1.4969828231446024e-21,1.6014234852244585e-21,47.883394040893066,1,10,0,0
S,23408,SIRT5,GO:0006914,biological_process,autophagy,,14,5,501,29544,1.6904206623627072e-21,1.6904206623627072e-21,47.82930954227293,3,7,0,0
I,3687,ITGAX,GO:0007568,biological_process,aging,,9,8,44,30003,1.9303144180095534e-21,1.9303144180095534e-21,47.69660405234092,2,5,0,0
M,10232,MSLN,GO:0023052,biological_process,signaling,,68,1173,4045,24778,1.9057144392476285e-21,2.0626556283621388e-21,47.630292660319355,1,6,0,0
C,1236,CCR7,GO:0007613,biological_process,memory,,11,5,180,29868,2.1605281346390727e-21,2.1605281346390727e-21,47.58393425428845,3,4,0,0
N,114548,NLRP3,GO:0046903,biological_process,secretion,,26,79,576,29383,2.781506888422213e-21,2.7815068884222135e-21,47.33129412583135,4,10,1,0
C,760,CA2,GO:0006810,biological_process,transport,,23,184,182,29675,2.88149399092826e-21,3.0461507904098746e-21,47.24040819522484,3,34,0,0
S,6282,S100A11,GO:0046903,biological_process,secretion,,22,45,580,29417,3.450595928131848e-21,3.450595928131848e-21,47.11574000395644,4,10,1,0
Y,7528,YY1,GO:0043657,cellular_component,host cell,,11,32,49,29972,4.14358742344838e-21,4.14358742344838e-21,46.93272501285287,3,1,0,0
G,2691,GHRH,GO:0040007,biological_process,growth,,37,7,5510,24510,6.096425157681291e-21,6.096425157681291e-21,46.54658439320847,1,10,1,0
H,3303,HSPA1A,GO:0019882,biological_process,antigen processing and presentation,,6,1,6,30051,6.309055039804151e-21,6.309055039804151e-21,46.51230104351037,2,14,0,0
Y,10413,YAP1,GO:0023052,biological_process,signaling,,168,427,3945,25524,6.504973022701316e-21,6.725480582792886e-21,46.448383567815014,1,6,0,0
C,890,CCNA2,GO:0007049,biological_process,cell cycle,,23,18,1327,28696,7.798421419765967e-21,7.798421419765967e-21,46.30036562174271,2,2,1,0
F,2187,FANCB,GO:0005488,molecular_function,binding,,24,6,2553,27481,7.99595466998008e-21,7.99595466998008e-21,46.27535120533991,1,52,0,0
S,989,SEPTIN7,GO:0000910,biological_process,cytokinesis,,11,33,54,29966,1.4335671864428188e-20,1.4335671864428188e-20,45.69153598582537,3,4,1,0
G,2932,GSK3B,GO:0016310,biological_process,phosphorylation,,29,25,1955,28055,1.595327415921172e-20,1.595327415921172e-20,45.58462286827083,5,8,0,0
D,1612,DAPK1,GO:0032259,biological_process,methylation,,13,2,634,29415,1.9036282160530174e-20,1.9036282160530174e-20,45.40794020725641,2,1,0,0
I,3710,ITPR3,GO:0005783,cellular_component,endoplasmic reticulum,,12,25,110,29917,1.94543532033402e-20,1.94543532033402e-20,45.386216092771605,5,5,1,0
K,3791,KDR,GO:0001525,biological_process,angiogenesis,,39,202,720,29103,2.3037256876906162e-20,2.3037256876906165e-20,45.21717418329743,3,5,0,1
B,8314,BAP1,GO:0016310,biological_process,phosphorylation,,14,1180,1970,26900,2.6444557393101694e-20,2.8284178776969634e-20,45.01198435837195,5,8,0,0
P,10891,PPARGC1A,GO:0005777,cellular_component,peroxisome,,8,12,21,30023,3.2452963203142734e-20,3.2452963203142734e-20,44.87449519792649,6,9,0,0
I,3606,IL18,GO:0070269,biological_process,pyroptosis,,9,22,27,30006,3.3760887007894214e-20,3.3760887007894214e-20,44.83498400956184,4,1,0,0
V,7412,VCAM1,GO:0007155,biological_process,cell adhesion,,12,5,349,29698,4.389046878460467e-20,4.389046878460467e-20,44.572589768334055,2,7,0,1
C,768,CA9,GO:0097707,biological_process,ferroptosis,,13,41,110,29900,4.508294821982567e-20,4.508294821982567e-20,44.545782866111914,4,1,0,0
T,7272,TTK,GO:0051225,biological_process,spindle assembly,,7,14,6,30037,4.522375327283304e-20,4.5223753272833046e-20,44.542664489185675,4,4,0,0
V,7431,VIM,GO:0005882,cellular_component,intermediate filament,,12,209,12,29831,4.608504482106514e-20,4.896536012238171e-20,44.463173841039534,6,5,0,2
A,2182,ACSL4,GO:0097707,biological_process,ferroptosis,,9,3,114,29938,5.188822693577968e-20,5.188822693577968e-20,44.405195029749954,4,1,0,0
M,4318,MMP9,GO:0031012,cellular_component,extracellular matrix,,19,105,198,29742,5.396218869498479e-20,5.3962188694984786e-20,44.366003360923884,3,8,1,0
N,81607,NECTIN4,GO:0005912,cellular_component,adherens junction,,6,6,3,30049,7.568275452984411e-20,7.568275452984411e-20,44.027736631729155,5,2,1,1
C,1490,CCN2,GO:0040007,biological_process,growth,,73,65,5474,24452,8.357398932109733e-20,8.357398932109733e-20,43.92855461371883,1,10,0,0
B,8314,BAP1,GO:0000785,cellular_component,chromatin,,45,1149,175,28695,8.493794377296978e-20,9.164357091294108e-20,43.836380129299165,2,5,0,0
I,55540,IL17RB,GO:0005634,cellular_component,nucleus,,14,7,573,29470,1.0295955883322274e-19,1.0295955883322274e-19,43.71995067443288,5,11,0,0
A,84962,AJUBA,GO:0035329,biological_process,hippo signaling,,10,8,126,29920,1.0869108822352355e-19,1.0869108822352355e-19,43.66577714717293,4,1,1,0
M,406952,MIR17,GO:0016477,biological_process,cell migration,,17,28,454,29565,1.141535598892119e-19,1.141535598892119e-19,43.61674239432138,3,34,0,0
M,4193,MDM2,GO:0016874,molecular_function,ligase activity,,12,150,21,29881,1.2740372689979176e-19,1.2740372689979176e-19,43.50692595663423,2,12,1,1
R,8737,RIPK1,GO:0008219,biological_process,cell death,,16,9,824,29215,1.9369106744693066e-19,1.9369106744693069e-19,43.08802249892582,2,4,0,1
U,8408,ULK1,GO:0006914,biological_process,autophagy,,13,6,502,29543,2.325133272206929e-19,2.325133272206929e-19,42.90533940811103,3,7,0,1
T,7124,TNF,GO:0006954,biological_process,inflammatory response,,17,265,56,29726,2.28915441122158e-19,2.3358718481852856e-19,42.90073156293545,4,5,1,3
C,51266,CLEC1B,GO:0070527,biological_process,platelet aggregation,,8,11,31,30014,2.783747738407976e-19,2.783747738407976e-19,42.72531863972417,5,1,0,0
N,9970,NR1I3,GO:0009293,biological_process,transduction,,17,88,177,29782,2.854909250764951e-19,2.854909250764951e-19,42.7000767103559,4,1,0,0
H,3308,HSPA4,GO:0016236,biological_process,macroautophagy,,9,50,15,29990,2.9089007022750103e-19,2.9089007022750103e-19,42.68134152261608,4,1,0,0
D,1803,DPP4,GO:0099568,cellular_component,cytoplasmic region,,12,410,5,29637,2.9082117939605896e-19,3.0759932436121623e-19,42.625488911730876,3,2,0,0
P,10891,PPARGC1A,GO:0006094,biological_process,gluconeogenesis,,7,13,10,30034,3.4123315793842287e-19,3.6398203513431774e-19,42.45718244048277,6,1,0,1
M,10232,MSLN,GO:0003094,biological_process,glomerular filtration,,19,1222,12,28811,3.8495937784275866e-19,4.216221757325452e-19,42.310177358044974,5,1,0,0
M,4313,MMP2,GO:0031012,cellular_component,extracellular matrix,,21,169,196,29678,6.074734640991925e-19,6.074734640991925e-19,41.944978459109436,3,8,1,0
T,7015,TERT,GO:0003720,molecular_function,telomerase activity,,9,45,19,29991,6.482762736647093e-19,6.482762736647094e-19,41.87996999913526,5,1,1,3
K,3791,KDR,GO:0040007,biological_process,growth,,104,137,5443,24380,6.342897745834966e-19,6.490406995738106e-19,41.87879152692941,1,10,0,0
C,834,CASP1,GO:0008219,biological_process,cell death,,23,47,817,29177,7.069866479666743e-19,7.462636839648229e-19,41.73920795136498,2,4,0,0
M,4255,MGMT,GO:0032259,biological_process,methylation,,12,2,635,29415,7.809263460950486e-19,7.809263460950486e-19,41.69380611465911,2,1,1,0
S,27131,SNX5,GO:0019882,biological_process,antigen processing and presentation,,6,6,6,30046,8.320830072978143e-19,8.320830072978143e-19,41.63035474864349,2,14,0,0
T,57045,TWSG1,GO:0032259,biological_process,methylation,,14,8,633,29409,1.0856038208943415e-18,1.0856038208943415e-18,41.36439532474522,2,1,0,0
B,580,BARD1,GO:0016874,molecular_function,ligase activity,,8,18,25,30013,1.2943297766033686e-18,1.2943297766033686e-18,41.188538659739436,2,12,0,0
P,5829,PXN,GO:0005925,cellular_component,focal adhesion,,13,21,259,29771,1.5984048253039853e-18,1.5984048253039855e-18,40.9775255261514,5,1,0,1
D,55332,DRAM1,GO:0006914,biological_process,autophagy,,10,0,505,29549,1.9955895312112414e-18,1.9955895312112414e-18,40.755592162837274,3,7,0,0
C,966,CD59,GO:0003094,biological_process,glomerular filtration,,7,7,24,30026,2.0403964153476746e-18,2.0403964153476746e-18,40.733387563665765,5,1,0,0
Y,7528,YY1,GO:0010467,biological_process,gene expression,,21,22,1195,28826,2.1117292294676767e-18,2.2437123063094064e-18,40.6383999001959,4,4,0,0
S,6508,SLC4A3,GO:0016020,cellular_component,membrane,,22,26,1207,28809,2.3421973798298584e-18,2.3421973798298584e-18,40.59544213394663,2,16,0,1
S,6521,SLC4A1,GO:0016020,cellular_component,membrane,,22,26,1207,28809,2.3421973798298584e-18,2.3421973798298584e-18,40.59544213394663,2,16,0,0
B,675,BRCA2,GO:0035825,biological_process,homologous recombination,,10,31,61,29962,2.9452019592829152e-18,2.9885137528017814e-18,40.35175548271333,6,2,0,0
Z,22882,ZHX2,GO:0023052,biological_process,signaling,,37,22,4076,25929,3.7540185174475344e-18,3.7540185174475344e-18,40.12370480301623,1,6,0,0
Z,6935,ZEB1,GO:0040007,biological_process,growth,,51,32,5496,24485,5.267774696273537e-18,5.267774696273537e-18,39.784923659287514,1,10,0,0
S,989,SEPTIN7,GO:0032154,cellular_component,cleavage furrow,,6,38,0,30020,6.886760806631668e-18,7.1418260216921e-18,39.480563184903566,4,1,1,0
C,8451,CUL4A,GO:0006508,biological_process,proteolysis,,11,58,60,29935,9.259428925535784e-18,9.259428925535784e-18,39.22088929824492,4,6,1,0
S,140885,SIRPA,GO:0006909,biological_process,phagocytosis,,8,3,115,29938,1.0171384070429885e-17,1.0171384070429885e-17,39.12695337963796,3,1,1,0
S,6425,SFRP5,GO:0032259,biological_process,methylation,,14,11,633,29406,1.4257999694189182e-17,1.4257999694189182e-17,38.789213542645754,2,1,0,0
S,6382,SDC1,GO:0035148,biological_process,tube formation,,12,269,17,29766,1.5824459448598712e-17,1.6088200439408692e-17,38.6684455625612,3,5,0,0
C,1493,CTLA4,GO:0001775,biological_process,cell activation,,12,64,85,29903,1.6470439177160304e-17,1.7254745804644128e-17,38.59844444914397,2,14,1,0
S,6508,SLC4A3,GO:0005819,cellular_component,spindle,,13,35,208,29808,1.9713033187781526e-17,2.168433650655968e-17,38.36994149395809,5,2,0,0
S,6521,SLC4A1,GO:0005819,cellular_component,spindle,,13,35,208,29808,1.9713033187781526e-17,2.1903370208646138e-17,38.35989115810458,5,2,0,0
P,55193,PBRM1,GO:0016514,cellular_component,SWI/SNF complex,,6,21,3,30034,2.4214405936937926e-17,2.4214405936937926e-17,38.259583931192665,4,1,0,0
S,6271,S100A1,GO:0016020,cellular_component,membrane,,17,11,1212,28824,3.131343604092873e-17,3.131343604092873e-17,38.00248440197187,2,16,0,0
C,794,CALB2,GO:0040007,biological_process,growth,,28,473,5519,24044,2.9675780291972216e-17,3.149266479964398e-17,37.99677701868151,1,10,0,0
E,83939,EIF2A,GO:0016310,biological_process,phosphorylation,,17,4,1967,28076,3.713219069944428e-17,3.713219069944428e-17,37.832047406651306,5,8,0,0
O,100506658,OCLN,GO:0070160,cellular_component,tight junction,,6,3,23,30032,3.8851248313038065e-17,3.8851248313038065e-17,37.786791465985644,5,3,1,1
I,3554,IL1R1,GO:0023052,biological_process,signaling,,29,11,4084,25940,3.993838537940153e-17,3.993838537940153e-17,37.75919377287651,1,6,0,0
C,1436,CSF1R,GO:0023052,biological_process,signaling,,38,27,4075,25924,4.0491173792866243e-17,4.0491173792866243e-17,37.74544765457109,1,6,0,0
C,836,CASP3,GO:0023052,biological_process,signaling,,71,114,4042,25837,4.542818894940958e-17,4.542818894940958e-17,37.630398859556024,1,6,0,0
T,7157,TP53,GO:0090398,biological_process,cellular senescence,,20,1038,28,28978,4.678468686536691e-17,4.739228020128077e-17,37.58807232340761,4,2,1,0
G,51573,GDE1,GO:0046903,biological_process,secretion,,20,59,582,29403,6.945190941776917e-17,6.945190941776917e-17,37.205897111654004,4,10,0,0
C,3576,CXCL8,GO:0040007,biological_process,growth,,64,60,5483,24457,7.664872616988646e-17,7.664872616988646e-17,37.10729868750127,1,10,0,0
C,8450,CUL4B,GO:0045116,biological_process,protein neddylation,,5,16,0,30043,9.94569113216002e-17,9.945691132160019e-17,36.84680717556661,8,1,0,0
A,53947,A4GALT,GO:0009986,cellular_component,cell surface,,12,5,678,29369,1.0830969264731482e-16,1.0830969264731482e-16,36.76153702576211,2,1,0,0
A,10533,ATG7,GO:0006914,biological_process,autophagy,,10,2,505,29547,1.2771599013143494e-16,1.2771599013143494e-16,36.596722702315525,3,7,0,2
F,2152,F3,GO:0040007,biological_process,growth,,40,19,5507,24498,1.2899135836984705e-16,1.2899135836984705e-16,36.58678626115607,1,10,0,0
C,29126,CD274,GO:0006955,biological_process,immune response,,24,309,206,29525,1.446981568008813e-16,1.475353755616829e-16,36.45246369255211,2,9,0,1
D,1649,DDIT3,GO:0005783,cellular_component,endoplasmic reticulum,,11,41,111,29901,1.6264702829576544e-16,1.6264702829576544e-16,36.35494929168593,5,5,0,0
B,649,BMP1,GO:0023052,biological_process,signaling,,34,21,4079,25930,1.6311566076826995e-16,1.6311566076826995e-16,36.3520721494501,1,6,0,0
P,5514,PPP1R10,GO:0006810,biological_process,transport,,8,2,197,29857,1.8119384918942911e-16,1.8119384918942911e-16,36.246964225730785,3,34,0,0
C,712,C1QA,GO:0005488,molecular_function,binding,,38,59,2539,27428,1.8586433490470396e-16,1.9394539294403892e-16,36.17895503412223,1,52,0,0
N,4899,NRF1,GO:0005488,molecular_function,binding,,20,7,2557,27480,2.1066232389894856e-16,2.1066232389894856e-16,36.09627518303028,1,52,0,0
R,5915,RARB,GO:0032259,biological_process,methylation,,10,1,637,29416,2.146907312485222e-16,2.146907312485222e-16,36.07733314065016,2,1,0,0
G,2662,GDF10,GO:0032259,biological_process,methylation,,10,1,637,29416,2.146907312485222e-16,2.146907312485222e-16,36.07733314065016,2,1,0,0
J,51155,JPT1,GO:0005488,molecular_function,binding,,22,11,2555,27476,2.3631843206630754e-16,2.3631843206630754e-16,35.98135148992227,1,52,0,0
C,841,CASP8,GO:0008219,biological_process,cell death,,23,66,817,29158,2.804114128521902e-16,2.804114128521902e-16,35.81027381752007,2,4,0,0
I,3685,ITGAV,GO:0010467,biological_process,gene expression,,14,5,1202,28843,2.8055451560881466e-16,2.8055451560881466e-16,35.80976361626731,4,4,0,0
B,672,BRCA1,GO:0016049,biological_process,cell growth,,33,126,1053,28852,2.897908116973152e-16,2.929753261115714e-16,35.766443279645024,2,6,0,0
I,3569,IL6,GO:0040007,biological_process,growth,,95,133,5452,24384,4.440134055608852e-16,4.509511150227741e-16,35.33517273267573,1,10,0,0
P,29108,PYCARD,GO:0051179,biological_process,localization,,15,19,701,29329,4.748810311318024e-16,4.748810311318024e-16,35.283467362003876,1,10,0,0
I,83729,INHBE,GO:0040007,biological_process,growth,,33,11,5514,24506,4.926692602609807e-16,4.926692602609807e-16,35.246693596666816,1,10,0,0
B,8314,BAP1,GO:0016020,cellular_component,membrane,,5,1189,1224,27646,5.15572993991705e-16,5.611989226635373e-16,35.11645624536782,2,16,0,0
G,2879,GPX4,GO:0097707,biological_process,ferroptosis,,7,2,116,29939,5.770146639126574e-16,5.770146639126574e-16,35.08866399364759,4,1,0,0
M,94025,MUC16,GO:0040007,biological_process,growth,,6,256,5541,24261,5.50352119458725e-16,5.962147960802856e-16,35.05593067564669,1,10,0,0
N,79923,NANOG,GO:0043696,biological_process,dedifferentiation,,6,18,9,30031,6.54180969720971e-16,6.54180969720971e-16,34.96314764860178,2,1,0,0
K,54474,KRT20,GO:0016020,cellular_component,membrane,,19,23,1210,28812,6.623199860561867e-16,6.623199860561867e-16,34.950782872115255,2,16,0,0
D,1674,DES,GO:0005819,cellular_component,spindle,,13,48,208,29795,6.169833872805329e-16,6.786817260085862e-16,34.92637939553663,5,2,0,0
C,1499,CTNNB1,GO:0016342,cellular_component,catenin complex,,8,287,1,29768,6.975447773963036e-16,7.112221259727017e-16,34.87954687941679,4,1,1,4
C,925,CD8A,GO:0042110,biological_process,T cell activation,,18,435,68,29543,6.82786275050609e-16,7.169255888031393e-16,34.8715596199855,4,6,1,1
H,3123,HLA-DRB1,GO:0005488,molecular_function,binding,,30,34,2547,27453,7.4357011904104e-16,7.4357011904104e-16,34.83506860303659,1,52,0,0
A,207,AKT1,GO:0040007,biological_process,growth,,152,1258,5395,23259,7.697373762422112e-16,7.945676141855084e-16,34.76873358872336,1,10,1,0
D,1803,DPP4,GO:0023052,biological_process,signaling,,10,412,4103,25539,8.593433762706516e-16,9.267428567624675e-16,34.61485553972825,1,6,0,0
S,92304,SCGB3A1,GO:0032259,biological_process,methylation,,9,0,638,29417,9.374896278049954e-16,9.374896278049954e-16,34.60332597978413,2,1,0,0
E,51162,EGFL7,GO:0032259,biological_process,methylation,,12,8,635,29409,9.605712980553789e-16,9.605712980553789e-16,34.57900346429298,2,1,0,0
E,2067,ERCC1,GO:0006281,biological_process,DNA repair,,12,19,353,29680,9.82197735582374e-16,9.82197735582374e-16,34.55673902574505,5,15,1,1
B,627,BDNF,GO:0001525,biological_process,angiogenesis,,12,6,747,29299,9.94350660246038e-16,9.94350660246038e-16,34.54444175253991,3,5,0,0
N,10763,NES,GO:0005882,cellular_component,intermediate filament,,6,10,18,30030,1.0461522038705431e-15,1.0461522038705431e-15,34.493657529461075,6,5,0,1
B,672,BRCA1,GO:0016874,molecular_function,ligase activity,,10,149,23,29882,1.0715858767024301e-15,1.0953988961847064e-15,34.4476578092261,2,12,0,0
C,8451,CUL4A,GO:0007049,biological_process,cell cycle,,24,45,1326,28669,1.2216623307662622e-15,1.2980162264391537e-15,34.27793927559818,2,2,1,0
V,7431,VIM,GO:0016887,molecular_function,ATPase,,15,206,87,29756,1.2151319125160438e-15,1.3327253234046932e-15,34.2515504339084,1,16,0,0
C,1027,CDKN1B,GO:0016311,biological_process,dephosphorylation,,10,51,74,29929,1.3380251331632715e-15,1.393776180378408e-15,34.20675965473281,5,8,0,0
L,3897,L1CAM,GO:0007155,biological_process,cell adhesion,,11,13,350,29690,1.3955047531301518e-15,1.3955047531301518e-15,34.20552021488129,2,7,0,1
I,55600,ITLN1,GO:0030431,biological_process,sleep,,6,38,4,30016,1.4399612836140063e-15,1.4399612836140063e-15,34.17416016806338,2,3,0,0
M,406884,MIRLET7B,GO:0001837,biological_process,epithelial to mesenchymal transition,,6,4,38,30016,1.4399612836292877e-15,1.4399612836292877e-15,34.17416016805277,5,5,0,0
S,6711,SPTBN1,GO:0008091,cellular_component,spectrin,,4,0,4,30056,2.0568797759200316e-15,2.0568797759200316e-15,33.817586232267786,2,1,1,0
Y,4904,YBX1,GO:0051179,biological_process,localization,,33,220,683,29128,2.512955551550065e-15,2.571396378330299e-15,33.59432730568642,1,10,0,0
T,7270,TTF1,GO:0016020,cellular_component,membrane,,15,10,1214,28825,3.04532899881783e-15,3.04532899881783e-15,33.42516745399655,2,16,0,0
C,919,CD247,GO:0023052,biological_process,signaling,,31,19,4082,25932,3.135703796622245e-15,3.135703796622245e-15,33.395922749491156,1,6,0,0
P,142,PARP1,GO:0005657,cellular_component,replication fork,,9,235,8,29812,3.027100964132913e-15,3.1435279242918715e-15,33.39343068292422,2,2,0,0
T,8743,TNFSF10,GO:0001906,biological_process,cell killing,,12,130,67,29855,3.0006853467973994e-15,3.1942779498165866e-15,33.37741532641926,2,3,0,0
H,57493,HEG1,GO:0016020,cellular_component,membrane,,20,31,1209,28804,3.38242528874627e-15,3.3824252887462698e-15,33.32018340167606,2,16,0,0
S,8991,SELENBP1,GO:0008430,molecular_function,selenium binding,,4,5,0,30055,3.702383596710905e-15,3.702383596710905e-15,33.22979956735085,2,1,1,0
A,301,ANXA1,GO:0016477,biological_process,cell migration,,11,10,460,29583,3.806215532559638e-15,3.806215532559638e-15,33.20214099796077,3,34,0,0
